,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer
83,295,304,0.74,10,2254,0.0021,0.000000061,295.0,304.0,1.0,10.0,2254.0,0.30171269178390503,0.1606254130601883,0.32846686244010925,0.1,119,adamax
135,213,255,0.10,10,3956,0.000000041,0.000034,213.0,255.0,0.419307142496109,10.0,3956.0,0.23708029091358185,0.472538560628891,0.32854968309402466,0.1,159,adamax
171,287,64,0.62,10,7071,0.063,0.0000094,287.0,64.0,0.7517064809799194,10.0,7071.0,0.4551631212234497,0.6807228326797485,0.32865336537361145,0.1,125,adamax
14,337,210,0.51,6,2815,0.000035,0.00010,337.0,210.0,0.9119165539741516,6.0,2815.0,0.3032774329185486,0.3207661211490631,0.32879218459129333,0.1,119,adamax
43,398,204,0.25,9,4007,0.00086,0.0000000013,398.0,204.0,0.9054039716720581,9.0,4007.0,0.3274610936641693,0.5093177556991577,0.3298746347427368,0.1,140,adamax
170,227,165,0.88,10,5451,0.18,0.0000014,227.0,165.0,0.8348559737205505,10.0,5451.0,0.3521609306335449,0.5167853236198425,0.33008185029029846,0.1,152,adamax
48,438,385,0.96,9,854,0.00012,0.041,438.0,385.0,0.8470399975776672,9.0,854.0,0.05578279122710228,0.3370489478111267,0.3302704691886902,0.1,147,adamax
184,179,109,0.68,6,4167,0.00014,0.012,179.0,109.0,0.5227855443954468,6.0,4167.0,0.30154216289520264,0.38717153668403625,0.33040693402290344,0.1,125,adamax
194,235,44,0.23,11,7981,0.000016,0.000000024,235.0,44.0,0.5661858320236206,11.0,7981.0,0.31646931171417236,0.6623910665512085,0.33041253685951233,0.1,158,adamax
145,64,6,0.99,8,8248,0.00063,0.000000047,64.0,6.0,0.5763540267944336,8.0,8248.0,0.36430469155311584,0.5347203016281128,0.3306737542152405,0.1,117,adamax
177,173,52,0.56,7,1082,0.0011,0.000000014,173.0,52.0,0.7092902660369873,7.0,1082.0,0.17022114992141724,0.00017366856627631932,0.3308752775192261,0.1,128,adamax
110,211,46,0.14,8,7207,0.00013,0.000000021,211.0,46.0,0.5942671298980713,8.0,7207.0,0.3092365860939026,0.6532763838768005,0.3309231400489807,0.1,133,adamax
45,344,21,0.93,9,9135,0.0000043,0.0054,344.0,21.0,0.9963624477386475,9.0,9135.0,0.7814458608627319,0.8589093685150146,0.3309597671031952,0.1,148,adamax
52,291,1,0.75,11,1767,0.00010,0.077,291.0,1.0,0.6893171668052673,11.0,1767.0,0.2831014096736908,0.24574391543865204,0.3311074674129486,0.1,117,adamax
158,381,238,0.21,11,2041,0.0000015,0.00000042,381.0,238.0,0.5564711689949036,11.0,2041.0,0.28639110922813416,0.3650302588939667,0.33133673667907715,0.1,128,adamax
39,231,411,0.48,9,1234,0.00000011,0.16,231.0,411.0,0.6135740876197815,9.0,1234.0,0.26942721009254456,0.08803775906562805,0.3318432867527008,0.1,131,adamax
62,107,135,0.67,8,6325,0.0000000038,0.0000000089,107.0,135.0,0.6300640106201172,8.0,6325.0,0.35057756304740906,0.4957062304019928,0.33198708295822144,0.1,135,adamax
174,489,282,0.94,8,2140,0.028,0.0000039,489.0,282.0,0.7946085929870605,8.0,2140.0,0.4046666920185089,0.3746176064014435,0.3320867419242859,0.1,119,adamax
155,373,11,0.32,8,9026,0.000000014,0.0000000032,373.0,11.0,0.9896909594535828,8.0,9026.0,0.27135226130485535,0.717133641242981,0.33244597911834717,0.1,117,adamax
67,102,62,0.97,6,9544,0.071,0.0000000051,102.0,62.0,0.7308439612388611,6.0,9544.0,0.5022960901260376,0.6986876130104065,0.33271926641464233,0.1,118,adamax
179,63,315,0.63,8,9662,0.0028,0.024,63.0,315.0,0.9966573715209961,8.0,9662.0,0.5872789621353149,0.30426695942878723,0.3327300548553467,0.1,130,adamax
159,277,155,0.26,6,994,0.0018,0.0000000043,277.0,155.0,0.8965196013450623,6.0,994.0,0.28625473380088806,9.999999717180685e-10,0.3331308662891388,0.1,123,adamax
5,80,186,0.81,8,4939,0.019,0.0038,80.0,186.0,0.9605613946914673,8.0,4939.0,0.3615706264972687,0.23851600289344788,0.33343034982681274,0.1,119,adamax
85,21,241,0.44,8,1351,0.0036,0.00080,21.0,241.0,0.42634180188179016,8.0,1351.0,0.08099794387817383,0.018984882161021233,0.3335614502429962,0.1,114,adamax
183,306,378,0.98,11,1804,0.00016,0.0000047,306.0,378.0,1.0,11.0,1804.0,0.2542218565940857,0.20650731027126312,0.3336881399154663,0.1,117,adamax
101,92,67,0.45,9,7750,0.83,0.00043,92.0,67.0,0.9982931613922119,9.0,7750.0,0.5233470797538757,0.3838420510292053,0.3344900608062744,0.1,129,adamax
181,383,99,0.12,7,7701,0.0000003,0.000037,383.0,99.0,0.12392247468233109,7.0,7701.0,0.3017643988132477,0.7250789403915405,0.33466342091560364,0.1,124,adamax
115,256,192,0.19,8,3225,0.00000049,0.000000011,256.0,192.0,0.49377748370170593,8.0,3225.0,0.19441460072994232,0.38277655839920044,0.3347908854484558,0.1,135,adamax
91,415,348,0.15,7,9063,0.13,0.0027,415.0,348.0,1.0,7.0,9063.0,0.8252711296081543,0.972924530506134,0.335668683052063,0.1,125,adamax
133,434,176,0.12,9,2162,0.000001,0.010,434.0,176.0,0.4456540644168854,9.0,2162.0,0.31201431155204773,0.3839767575263977,0.335823118686676,0.1,117,adamax
140,440,161,0.57,11,6576,0.000000057,0.0000000037,440.0,161.0,0.3538156747817993,11.0,6576.0,0.11554848402738571,0.6902828216552734,0.33662286400794983,0.1,124,adamax
114,460,368,0.96,9,4884,0.0000000017,0.59,460.0,368.0,0.9633474946022034,9.0,4884.0,0.2963796555995941,0.6846362352371216,0.33678126335144043,0.1,126,adamax
78,320,14,0.86,10,9428,0.70,0.31,320.0,14.0,0.952860414981842,10.0,9428.0,0.7638357877731323,0.8454995155334473,0.33711397647857666,0.1,138,adamax
116,149,382,0.096,10,5805,0.26,0.0000018,149.0,382.0,0.5134438276290894,10.0,5805.0,0.8836098313331604,0.685266375541687,0.3372839689254761,0.1,122,adamax
176,218,372,0.46,11,4295,0.00000036,0.0024,218.0,372.0,0.3452865481376648,11.0,4295.0,0.3058583438396454,0.5288076400756836,0.3373567461967468,0.1,157,adamax
149,327,247,0.44,8,3040,0.0065,0.0018,327.0,247.0,0.6400297284126282,8.0,3040.0,0.3466944098472595,0.3675730526447296,0.33738455176353455,0.1,126,adamax
41,363,387,0.72,6,2609,0.000000049,0.036,363.0,387.0,0.9713761210441589,6.0,2609.0,0.3155001997947693,0.3137596547603607,0.33770403265953064,0.1,113,adamax
117,270,306,0.18,7,3585,0.21,0.0000000023,270.0,306.0,0.9176405668258667,7.0,3585.0,0.7064296007156372,0.5461730360984802,0.33784353733062744,0.1,121,adamax
188,252,425,0.86,8,58,0.000037,0.0000032,252.0,425.0,1.0,8.0,58.0,9.999999717180685e-10,0.488426148891449,0.33799776434898376,0.1,113,adamax
27,248,489,0.73,10,1044,0.000013,0.000087,248.0,489.0,0.6327268481254578,10.0,1044.0,0.2747621536254883,0.070735864341259,0.33823174238204956,0.1,113,adamax
65,462,127,0.89,10,6861,0.00000010,0.00037,462.0,127.0,0.5216733813285828,10.0,6861.0,0.2790285646915436,0.6591854691505432,0.3383844196796417,0.1,151,adamax
50,392,301,0.49,6,9321,0.00066,0.45,392.0,301.0,1.0,6.0,9321.0,0.7822229266166687,0.9881154298782349,0.33870458602905273,0.1,201,adamax
0,84,415,0.27,7,3265,0.000000021,0.00011,84.0,415.0,0.710452139377594,7.0,3265.0,0.269523561000824,0.3601282835006714,0.33963578939437866,0.1,123,adamax
28,118,399,0.010,10,4984,0.00005,0.00061,118.0,399.0,0.2959642708301544,10.0,4984.0,0.2912190854549408,0.5424578189849854,0.3396523594856262,0.1,146,adamax
95,113,100,0.61,10,9185,0.095,0.0043,113.0,100.0,1.0,10.0,9185.0,0.6211485266685486,0.486571729183197,0.339900940656662,0.1,114,adamax
124,419,223,0.59,7,4599,0.00000055,0.00023,419.0,223.0,0.8845864534378052,7.0,4599.0,0.44127562642097473,0.6026238799095154,0.34026068449020386,0.1,148,adamax
150,335,259,0.022,9,4093,0.000000023,0.4,335.0,259.0,0.3312542140483856,9.0,4093.0,0.2986643314361572,0.540675699710846,0.3422892987728119,0.1,122,adamax
185,50,319,0.41,7,5964,0.000025,0.0000000019,50.0,319.0,0.3583439588546753,7.0,5964.0,0.42278558015823364,0.5362523198127747,0.34251469373703003,0.1,122,adamax
20,321,128,0.35,9,6071,0.0000011,0.0000000069,321.0,128.0,0.6588872075080872,9.0,6071.0,0.3133637607097626,0.6835868954658508,0.3425425589084625,0.1,124,adamax
66,237,76,0.61,10,8815,0.0000036,0.0011,237.0,76.0,0.5567638874053955,10.0,8815.0,0.33645081520080566,0.7653308510780334,0.3435352146625519,0.1,147,adamax
128,349,477,0.34,9,2674,0.0000065,0.000000030,349.0,477.0,0.009999999776482582,9.0,2674.0,0.2894071042537689,0.5068942308425903,0.34363433718681335,0.1,112,adamax
57,299,325,0.80,11,3611,0.00092,0.0000014,299.0,325.0,0.8250700831413269,11.0,3611.0,0.2780000865459442,0.4127960801124573,0.343912810087204,0.1,178,adamax
142,241,124,0.52,9,6700,0.000000028,0.067,241.0,124.0,0.7075018286705017,9.0,6700.0,0.3290795087814331,0.6688270568847656,0.3453148603439331,0.1,133,adamax
192,493,179,0.43,11,3132,0.0000002,0.0000000010,493.0,179.0,0.7161452174186707,11.0,3132.0,0.31844303011894226,0.39031270146369934,0.3458663821220398,0.1,131,adamax
197,216,95,0.3,7,8473,0.035,0.0016,216.0,95.0,0.6105396151542664,7.0,8473.0,0.26218825578689575,0.8034989237785339,0.3459705412387848,0.1,132,adamax
4,271,413,0.82,11,3452,0.024,0.00013,271.0,413.0,1.0,11.0,3452.0,0.3744834363460541,0.43899229168891907,0.3462226688861847,0.1,129,adamax
147,471,81,0.77,6,4725,0.000027,0.000092,471.0,81.0,0.664831280708313,6.0,4725.0,0.29850175976753235,0.6431908011436462,0.34633737802505493,0.1,131,adamax
