,Falciparum_MSP_Variants_init,Falciparum_Nonspecific_Types_init,MSP1_Merozoite_Kill_Fraction_init,Max_Individual_Infections_init,Falciparum_PfEMP1_Variants_init,Antigen_Switch_Rate_init,Nonspecific_Antigenicity_Factor_init,Falciparum_MSP_Variants_optim,Falciparum_Nonspecific_Types_optim,MSP1_Merozoite_Kill_Fraction_optim,Max_Individual_Infections_optim,Falciparum_PfEMP1_Variants_optim,Antigen_Switch_Rate_optim,Nonspecific_Antigenicity_Factor_optim,loss,lr,stop_epoch,optimizer,ll
887,460,424,0.93,6,7163,2.7e-07,0.032,457.0,405.0,0.0099999997764825,6.0,6428.0,0.5556252002716064,0.4936618208885193,0.502546489238739,0.1,134,adamW,-38.976606535833874
888,271,450,0.78,10,6963,9.7e-09,2.7e-09,271.0,400.0,0.0099999997764825,10.0,6258.0,0.706895649433136,0.5201436877250671,0.5031392574310303,0.1,124,adamW,-67.31960443642218
889,185,355,0.32,11,7423,1.3e-07,4.4e-08,185.0,355.0,0.0322818383574485,11.0,6670.0,0.9900000095367432,0.4499962329864502,0.5071471929550171,0.1,151,adamW,-82.78964856104535
890,372,272,0.13,6,8258,0.00043,5.6e-08,372.0,272.0,1.0,6.0,7420.0,0.2269412726163864,0.8125542402267456,0.5107043981552124,0.1,137,adamW,9.391269044573486
891,221,435,0.26,11,7320,9.6e-07,6.2e-05,221.0,402.0,0.0099999997764825,11.0,6578.0,0.9900000095367432,0.4601675570011139,0.5135027766227722,0.1,141,adamW,-82.58445227501335
892,8,350,0.35,9,211,0.0002,4.1e-06,8.0,350.0,0.0291058905422687,9.0,211.0,9.999999717180683e-10,9.999999717180683e-10,0.5162826180458069,0.1,120,adamW,-104.97844137447291
893,412,398,0.48,10,9690,8e-07,0.0082,409.0,391.0,0.0099999997764825,10.0,8721.0,0.5230638980865479,0.7334473133087158,0.5211033821105957,0.1,137,adamW,-5.858062169524558
894,367,292,0.91,8,9914,0.35,1.2e-06,367.0,292.0,1.0,8.0,8949.0,0.2414291054010391,0.7894626259803772,0.5289381742477417,0.1,114,adamW,8.213200354968713
895,31,364,0.5,7,7500,0.00067,1.7e-07,31.0,364.0,0.5617987513542175,7.0,6709.0,0.5929330587387085,0.1127054616808891,0.5336109399795532,0.1,179,adamW,-69.99776047966446
896,246,499,0.44,7,6669,3.7e-08,1.3e-07,246.0,413.0,0.0099999997764825,7.0,6015.0,0.8824154138565063,0.4390112459659576,0.5343695878982544,0.1,114,adamW,-74.58005595445213
897,116,418,0.98,10,7748,4.6e-06,0.029,116.0,393.0,0.3975403904914856,10.0,6969.0,0.843631386756897,0.2916342318058014,0.5357175469398499,0.1,134,adamW,-84.30579227408764
898,16,55,0.23,11,5848,2.4e-08,8.8e-08,16.0,55.0,0.0099999997764825,11.0,5301.0,9.999999717180683e-10,9.999999717180683e-10,1.028606653213501,0.1,104,adamW,-193.62592249360895
899,315,261,0.19,11,5446,0.0015,8.5e-05,315.0,261.0,0.0099999997764825,11.0,4946.0,9.999999717180683e-10,9.999999717180683e-10,1.039907693862915,0.1,103,adamW,-199.58202198171287
